ID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label
616,33,Travel_Rarely,Sales,16,3,Life Sciences,1758,1,Female,3,3,Sales Executive,1,Single,8564,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,1
617,35,Travel_Rarely,Research & Development,16,3,Life Sciences,1529,4,Female,2,3,Healthcare Representative,2,Single,8606,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3,0
618,25,Travel_Rarely,Sales,19,2,Marketing,952,3,Male,2,1,Sales Representative,2,Married,2413,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0,1
619,32,Travel_Rarely,Research & Development,2,3,Medical,1671,4,Male,3,2,Research Scientist,2,Divorced,5470,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,0
620,28,Non-Travel,Research & Development,16,3,Medical,1947,3,Male,3,1,Research Scientist,3,Single,2144,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,0
621,32,Travel_Rarely,Research & Development,6,5,Life Sciences,231,3,Male,3,1,Research Scientist,3,Single,3038,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4,0
622,42,Travel_Rarely,Research & Development,9,2,Other,1595,4,Male,2,5,Manager,4,Single,19613,8,Y,No,22,4,4,80,0,24,2,3,1,0,0,1,0
623,36,Travel_Rarely,Research & Development,15,3,Other,1052,1,Male,3,2,Laboratory Technician,3,Divorced,4834,7,Y,No,14,3,2,80,1,9,3,2,1,0,0,0,1
624,43,Travel_Frequently,Research & Development,1,3,Life Sciences,902,4,Female,3,2,Healthcare Representative,4,Married,5562,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2,0
625,40,Travel_Rarely,Sales,10,3,Technical Degree,1239,2,Female,2,2,Sales Executive,2,Divorced,6852,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3,0
626,36,Travel_Rarely,Sales,10,4,Technical Degree,1880,2,Female,2,2,Sales Executive,3,Married,5673,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,0
627,24,Travel_Frequently,Sales,24,3,Medical,632,4,Male,3,1,Sales Representative,4,Married,2400,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1,0
628,56,Non-Travel,Research & Development,1,4,Life Sciences,2026,3,Male,3,2,Healthcare Representative,3,Divorced,6306,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9,0
629,37,Travel_Frequently,Sales,21,2,Medical,900,3,Female,3,1,Sales Representative,4,Married,2973,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0,0
630,41,Travel_Rarely,Sales,1,2,Life Sciences,1,2,Female,3,2,Sales Executive,4,Single,5993,8,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,1
631,59,Travel_Rarely,Research & Development,2,3,Life Sciences,1032,3,Female,2,4,Manufacturing Director,4,Single,13726,3,Y,Yes,13,3,1,80,0,30,4,3,5,3,4,3,0
632,31,Travel_Frequently,Sales,7,4,Marketing,1833,1,Female,3,3,Sales Executive,1,Married,9637,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,0
633,35,Travel_Rarely,Sales,27,3,Life Sciences,1797,3,Male,3,2,Sales Executive,4,Single,5813,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,1
634,26,Travel_Rarely,Research & Development,3,4,Medical,1177,1,Male,4,1,Laboratory Technician,4,Married,4420,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7,0
635,34,Travel_Frequently,Research & Development,10,4,Medical,277,4,Male,3,1,Research Scientist,3,Divorced,3815,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0,0
636,19,Travel_Rarely,Research & Development,9,2,Life Sciences,1193,3,Male,3,1,Research Scientist,1,Single,2552,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0,0
637,30,Travel_Rarely,Sales,5,3,Life Sciences,228,2,Female,3,3,Sales Executive,4,Married,9419,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4,0
638,40,Non-Travel,Research & Development,16,2,Life Sciences,1340,3,Male,3,1,Research Scientist,3,Divorced,3544,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,0
639,37,Travel_Rarely,Research & Development,7,4,Medical,102,1,Male,3,3,Research Director,3,Single,13664,4,Y,No,13,3,1,80,0,16,3,4,5,2,0,2,0
640,42,Travel_Frequently,Research & Development,29,2,Life Sciences,547,1,Female,3,2,Research Scientist,3,Divorced,4556,2,Y,No,11,3,2,80,1,19,3,3,5,4,0,2,0
641,29,Travel_Rarely,Research & Development,1,4,Technical Degree,1522,1,Male,2,1,Research Scientist,1,Single,2362,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,1
642,47,Travel_Rarely,Sales,4,2,Life Sciences,1003,4,Female,3,2,Sales Executive,4,Single,4163,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7,0
643,45,Travel_Rarely,Sales,4,2,Life Sciences,240,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3,0
644,33,Travel_Rarely,Research & Development,1,4,Other,780,4,Male,3,1,Research Scientist,4,Single,2686,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,1
645,28,Travel_Rarely,Sales,26,3,Life Sciences,1387,3,Male,2,2,Sales Executive,1,Married,4724,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4,0
646,38,Travel_Rarely,Research & Development,1,1,Life Sciences,662,3,Female,3,1,Research Scientist,1,Single,2619,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0,0
647,52,Non-Travel,Sales,29,4,Life Sciences,2019,1,Male,3,1,Sales Representative,4,Divorced,3482,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0,0
648,36,Travel_Rarely,Research & Development,5,2,Life Sciences,304,4,Male,3,2,Laboratory Technician,2,Single,5914,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7,0
649,40,Travel_Rarely,Research & Development,20,4,Technical Degree,1092,1,Male,3,3,Healthcare Representative,4,Married,10322,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1,0
650,55,Travel_Rarely,Sales,2,1,Medical,842,3,Male,3,2,Sales Executive,4,Single,5160,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3,1
651,32,Travel_Rarely,Sales,6,4,Medical,125,2,Male,3,2,Sales Executive,3,Single,5010,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7,0
652,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1506,1,Male,2,1,Research Scientist,3,Divorced,1563,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0,0
653,31,Travel_Rarely,Research & Development,22,4,Medical,1389,4,Male,3,2,Manufacturing Director,3,Married,6179,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7,1
654,37,Travel_Rarely,Research & Development,10,4,Medical,1809,4,Male,3,2,Manufacturing Director,1,Single,4213,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,1
655,55,Travel_Rarely,Research & Development,2,3,Life Sciences,505,3,Female,3,4,Manager,4,Single,16659,2,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2,0
656,29,Travel_Rarely,Research & Development,9,3,Life Sciences,1558,3,Male,4,1,Research Scientist,3,Married,2451,6,Y,No,18,3,1,80,2,5,2,2,1,0,0,0,0
657,46,Travel_Rarely,Research & Development,2,4,Medical,1789,3,Male,3,5,Research Director,4,Divorced,19328,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,0
658,35,Travel_Rarely,Research & Development,7,2,Life Sciences,1601,3,Male,2,1,Laboratory Technician,4,Married,2690,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,0
659,55,Travel_Rarely,Sales,26,5,Marketing,1578,3,Male,2,5,Manager,4,Married,19586,1,Y,No,21,4,3,80,1,36,3,3,36,6,2,13,0
660,42,Travel_Rarely,Sales,1,1,Life Sciences,387,2,Male,3,2,Sales Executive,3,Married,4907,1,Y,No,25,4,3,80,0,20,3,3,20,16,11,6,0
661,31,Travel_Rarely,Sales,7,3,Technical Degree,416,2,Male,4,2,Sales Executive,4,Married,6929,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,0
662,56,Travel_Rarely,Research & Development,9,3,Medical,762,3,Male,3,4,Healthcare Representative,4,Married,11103,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,0
663,29,Travel_Rarely,Research & Development,1,2,Life Sciences,816,2,Female,2,1,Laboratory Technician,1,Married,2319,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0,1
664,30,Travel_Rarely,Sales,9,3,Medical,1876,2,Male,3,1,Sales Representative,4,Single,1081,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,1
665,36,Travel_Rarely,Research & Development,10,4,Technical Degree,1312,4,Female,3,3,Healthcare Representative,3,Married,7094,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,0
666,24,Travel_Rarely,Research & Development,17,2,Life Sciences,1219,4,Female,3,1,Laboratory Technician,2,Married,2210,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,1
667,30,Travel_Rarely,Sales,7,4,Marketing,1428,4,Female,3,2,Sales Executive,1,Divorced,4779,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2,0
668,29,Travel_Rarely,Research & Development,8,1,Other,1544,3,Female,1,2,Healthcare Representative,1,Married,9715,3,Y,No,13,3,3,80,1,9,3,3,7,7,0,7,0
669,40,Travel_Rarely,Research & Development,2,3,Life Sciences,1346,3,Male,3,2,Research Scientist,4,Single,4661,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8,0
670,39,Travel_Frequently,Research & Development,8,1,Life Sciences,602,3,Female,3,1,Laboratory Technician,3,Married,3755,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7,0
671,41,Travel_Rarely,Research & Development,12,3,Technical Degree,58,2,Female,3,5,Research Director,3,Married,19545,1,Y,No,12,3,4,80,0,23,0,3,22,15,15,8,1
672,37,Travel_Rarely,Sales,6,4,Medical,378,3,Male,3,2,Sales Executive,4,Married,6502,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1,0
673,45,Travel_Rarely,Research & Development,2,2,Other,1635,4,Female,2,2,Manufacturing Director,4,Divorced,5770,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,0
674,36,Travel_Rarely,Sales,9,4,Life Sciences,27,3,Male,2,1,Sales Representative,1,Single,3407,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3,1
675,53,Travel_Rarely,Sales,24,4,Life Sciences,1968,1,Male,3,3,Sales Executive,1,Single,10448,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,1
676,40,Travel_Rarely,Research & Development,2,4,Medical,2051,3,Female,3,1,Research Scientist,3,Married,2001,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2,0
677,33,Travel_Rarely,Sales,10,5,Marketing,1268,4,Male,4,3,Sales Executive,3,Divorced,8380,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,0
678,44,Travel_Rarely,Research & Development,1,3,Medical,2020,2,Male,3,1,Research Scientist,4,Single,2436,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2,0
679,50,Travel_Rarely,Research & Development,28,1,Medical,716,4,Male,4,1,Laboratory Technician,3,Married,3221,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,0
680,29,Travel_Rarely,Human Resources,17,3,Other,1419,2,Male,2,3,Human Resources,1,Single,7988,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,0
681,33,Travel_Rarely,Sales,16,3,Marketing,819,1,Female,3,2,Sales Executive,1,Single,5324,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2,1
682,46,Travel_Rarely,Sales,10,3,Life Sciences,1869,3,Female,3,3,Sales Executive,2,Married,7314,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,1
683,35,Non-Travel,Research & Development,11,2,Medical,70,3,Male,2,3,Healthcare Representative,1,Married,9884,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3,0
684,47,Travel_Rarely,Sales,14,3,Medical,1503,3,Female,3,2,Sales Executive,3,Married,4591,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2,0
685,41,Travel_Rarely,Research & Development,12,4,Life Sciences,1158,2,Male,3,1,Laboratory Technician,4,Married,4766,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,0
686,32,Travel_Rarely,Research & Development,1,3,Life Sciences,96,2,Male,3,2,Research Scientist,2,Married,6220,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,0
687,38,Travel_Rarely,Research & Development,4,2,Medical,1687,4,Female,3,1,Laboratory Technician,3,Married,3306,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0,0
688,36,Travel_Rarely,Sales,3,1,Life Sciences,967,3,Male,2,3,Sales Executive,4,Married,10325,1,Y,Yes,11,3,1,80,1,16,6,3,16,7,3,7,1
689,46,Travel_Rarely,Human Resources,5,2,Medical,103,2,Male,3,2,Human Resources,2,Divorced,5021,8,Y,Yes,22,4,4,80,1,16,2,3,4,2,0,2,0
690,20,Travel_Rarely,Research & Development,1,3,Life Sciences,657,4,Female,2,1,Research Scientist,2,Single,2836,1,Y,No,13,3,4,80,0,1,0,4,1,0,0,0,0
691,48,Travel_Rarely,Sales,2,1,Marketing,712,2,Male,4,2,Sales Executive,2,Married,8120,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,0
692,43,Travel_Rarely,Sales,25,3,Medical,1076,3,Male,2,3,Sales Executive,4,Divorced,10798,5,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,0
693,37,Travel_Rarely,Research & Development,10,3,Medical,486,3,Female,3,1,Laboratory Technician,1,Married,3452,6,Y,No,20,4,2,80,1,17,3,3,5,4,0,3,0
694,49,Travel_Rarely,Research & Development,22,4,Other,1655,1,Female,3,4,Research Director,2,Married,16413,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2,0
695,44,Travel_Frequently,Research & Development,24,3,Life Sciences,392,4,Male,3,1,Laboratory Technician,3,Divorced,3161,3,Y,Yes,22,4,4,80,1,19,0,1,1,0,0,0,1
696,48,Travel_Rarely,Research & Development,1,4,Life Sciences,664,4,Female,2,4,Manager,1,Married,15402,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2,0
697,20,Travel_Rarely,Research & Development,11,3,Medical,1016,4,Female,2,1,Research Scientist,1,Single,2600,1,Y,Yes,15,3,1,80,0,1,2,3,1,0,0,0,1
698,28,Non-Travel,Human Resources,1,2,Life Sciences,1858,3,Male,3,1,Human Resources,4,Divorced,2706,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,0
699,56,Travel_Rarely,Research & Development,8,3,Life Sciences,241,3,Female,3,1,Research Scientist,1,Divorced,4257,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2,0
700,27,Travel_Rarely,Research & Development,11,1,Life Sciences,1434,2,Male,3,1,Laboratory Technician,1,Married,2099,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4,0
701,32,Travel_Rarely,Research & Development,3,4,Medical,966,3,Female,3,2,Manufacturing Director,1,Married,6725,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3,0
702,29,Travel_Rarely,Research & Development,2,3,Life Sciences,94,3,Male,3,1,Research Scientist,2,Married,2703,0,Y,No,23,4,4,80,1,6,3,3,5,4,0,4,0
703,55,Travel_Rarely,Human Resources,26,4,Human Resources,1973,3,Male,4,5,Manager,2,Married,19636,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,0
704,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1628,1,Female,2,3,Manufacturing Director,3,Married,10435,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12,0
705,32,Non-Travel,Research & Development,5,4,Technical Degree,1764,2,Male,3,1,Research Scientist,2,Single,2718,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,0
706,34,Travel_Rarely,Sales,15,2,Medical,1356,3,Female,3,2,Sales Executive,1,Single,6125,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,0
707,52,Travel_Rarely,Research & Development,1,4,Life Sciences,259,3,Male,2,5,Manager,3,Married,19999,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9,0
708,24,Non-Travel,Research & Development,9,3,Life Sciences,812,3,Male,2,1,Laboratory Technician,2,Divorced,2694,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0,0
709,36,Travel_Rarely,Sales,11,4,Marketing,2045,2,Female,2,2,Sales Executive,4,Married,6652,4,Y,No,13,3,1,80,1,8,2,2,6,3,0,0,0
710,46,Travel_Rarely,Sales,10,3,Marketing,580,3,Female,2,3,Sales Executive,4,Married,9071,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,0
711,57,Travel_Rarely,Research & Development,24,2,Life Sciences,223,3,Male,4,3,Healthcare Representative,4,Divorced,9439,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4,0
712,47,Non-Travel,Research & Development,29,4,Life Sciences,376,1,Male,3,3,Manager,2,Married,11849,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9,1
713,31,Travel_Rarely,Research & Development,2,4,Life Sciences,426,3,Male,3,1,Research Scientist,4,Divorced,2695,0,Y,Yes,18,3,2,80,1,3,2,1,2,2,2,2,0
714,41,Travel_Rarely,Sales,2,5,Life Sciences,625,2,Female,3,4,Manager,1,Married,16595,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,0
715,55,Travel_Rarely,Sales,1,2,Life Sciences,106,1,Male,3,3,Sales Executive,4,Married,10239,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0,0
716,45,Travel_Frequently,Sales,26,4,Life Sciences,684,1,Female,3,2,Sales Executive,1,Married,4286,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,1
717,23,Travel_Rarely,Sales,2,1,Technical Degree,113,3,Male,3,1,Sales Representative,1,Divorced,2322,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,0
718,49,Non-Travel,Research & Development,18,4,Life Sciences,275,4,Male,3,2,Manufacturing Director,4,Divorced,6804,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7,0
719,42,Travel_Rarely,Research & Development,8,3,Life Sciences,1860,4,Male,3,1,Laboratory Technician,3,Single,3968,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,0
720,35,Travel_Rarely,Research & Development,16,3,Life Sciences,586,4,Male,3,3,Healthcare Representative,3,Married,7632,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,0
721,37,Travel_Frequently,Research & Development,11,3,Other,306,2,Male,3,3,Research Director,4,Divorced,12185,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7,0
722,32,Travel_Rarely,Sales,8,3,Medical,1304,3,Male,4,2,Sales Executive,4,Married,6209,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,0
723,34,Travel_Frequently,Research & Development,9,4,Life Sciences,1807,4,Male,3,2,Laboratory Technician,1,Married,5346,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,1
724,31,Travel_Frequently,Research & Development,3,4,Medical,337,2,Male,3,3,Research Director,3,Divorced,13675,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2,0
725,21,Travel_Rarely,Research & Development,15,2,Life Sciences,30,3,Male,3,1,Research Scientist,4,Single,1232,1,Y,No,14,3,4,80,0,0,6,3,0,0,0,0,0
726,31,Travel_Rarely,Sales,7,3,Marketing,438,4,Male,3,2,Sales Executive,4,Divorced,7547,4,Y,No,12,3,4,80,3,13,3,3,7,7,1,7,0
727,34,Travel_Frequently,Research & Development,15,3,Medical,1485,2,Male,3,4,Research Director,1,Divorced,17007,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,0
728,42,Travel_Rarely,Research & Development,18,4,Life Sciences,1998,4,Male,3,2,Research Scientist,1,Divorced,5410,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,0
729,38,Travel_Rarely,Sales,9,3,Marketing,893,2,Male,2,1,Sales Representative,2,Married,2899,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2,0
730,46,Travel_Rarely,Sales,3,1,Marketing,1124,1,Male,3,4,Manager,3,Married,17465,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,0
731,32,Travel_Rarely,Research & Development,2,3,Medical,471,3,Female,3,1,Laboratory Technician,2,Married,2370,1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7,0
732,32,Travel_Rarely,Research & Development,5,2,Life Sciences,1555,4,Female,2,2,Research Scientist,2,Married,5878,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5,0
733,51,Travel_Rarely,Sales,26,4,Marketing,851,1,Female,3,4,Manager,3,Married,16307,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,0
734,56,Travel_Rarely,Research & Development,1,2,Life Sciences,1441,1,Female,3,1,Research Scientist,1,Married,2066,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0,0
735,54,Travel_Rarely,Human Resources,19,4,Medical,698,3,Male,3,3,Human Resources,2,Married,10725,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1,0
736,51,Travel_Frequently,Research & Development,8,4,Life Sciences,179,1,Male,1,3,Manufacturing Director,4,Single,10650,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3,1
737,36,Travel_Rarely,Research & Development,10,3,Life Sciences,1790,4,Male,3,3,Healthcare Representative,1,Married,8321,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,0
738,27,Travel_Rarely,Sales,8,4,Marketing,458,2,Female,3,2,Sales Executive,2,Married,6214,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7,0
739,42,Travel_Rarely,Research & Development,2,2,Medical,1109,4,Male,3,4,Manager,1,Married,17665,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7,0
740,31,Travel_Rarely,Sales,5,4,Life Sciences,1673,1,Female,3,2,Sales Executive,4,Married,5476,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,0
741,44,Non-Travel,Research & Development,5,3,Life Sciences,1471,3,Male,2,1,Laboratory Technician,3,Single,3162,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3,0
742,28,Travel_Frequently,Sales,7,3,Life Sciences,1507,3,Male,3,2,Sales Executive,1,Single,4898,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3,0
743,34,Travel_Frequently,Sales,6,2,Marketing,555,4,Female,1,1,Sales Representative,3,Divorced,2351,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,1
744,27,Travel_Rarely,Research & Development,1,2,Medical,497,4,Male,3,1,Laboratory Technician,2,Divorced,3816,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4,0
745,36,Travel_Rarely,Sales,3,3,Medical,2024,1,Female,2,3,Sales Executive,4,Married,7644,0,Y,No,19,3,3,80,2,10,2,3,9,7,3,4,0
746,41,Travel_Frequently,Sales,4,3,Marketing,488,1,Male,3,2,Sales Executive,2,Single,9355,1,Y,No,18,3,3,80,0,8,5,3,8,7,7,7,1
747,27,Travel_Rarely,Research & Development,16,4,Technical Degree,1001,3,Female,3,1,Laboratory Technician,2,Married,2811,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2,0
748,29,Travel_Rarely,Research & Development,23,3,Life Sciences,495,4,Male,3,1,Research Scientist,4,Single,2201,9,Y,No,16,3,4,80,0,6,4,3,3,2,1,2,0
749,35,Travel_Rarely,Research & Development,6,1,Life Sciences,1291,3,Male,3,1,Research Scientist,3,Married,3506,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,0
750,22,Travel_Rarely,Research & Development,3,1,Life Sciences,926,2,Female,3,2,Manufacturing Director,3,Married,4171,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2,1
751,58,Travel_Rarely,Research & Development,5,3,Technical Degree,940,3,Female,2,3,Healthcare Representative,2,Divorced,10552,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4,0
752,33,Travel_Rarely,Research & Development,8,5,Life Sciences,1515,4,Male,3,2,Healthcare Representative,3,Single,6388,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0,0
753,22,Travel_Frequently,Research & Development,3,4,Life Sciences,1203,3,Male,2,1,Research Scientist,4,Married,2853,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,1
754,27,Travel_Rarely,Research & Development,9,3,Medical,260,4,Female,3,1,Research Scientist,2,Single,2279,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,0
755,51,Travel_Rarely,Research & Development,9,4,Life Sciences,116,4,Male,3,1,Laboratory Technician,4,Married,2075,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,0
756,36,Travel_Rarely,Research & Development,1,3,Other,823,3,Female,3,2,Manufacturing Director,2,Married,5228,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5,0
757,33,Travel_Rarely,Research & Development,10,1,Medical,584,1,Male,1,1,Laboratory Technician,4,Divorced,3408,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3,1
758,39,Travel_Rarely,Research & Development,1,3,Medical,417,3,Male,4,3,Healthcare Representative,4,Divorced,9613,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,0
759,40,Travel_Rarely,Research & Development,8,2,Life Sciences,1724,2,Female,3,2,Manufacturing Director,1,Married,6516,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,0
760,39,Travel_Rarely,Research & Development,3,2,Medical,1627,3,Male,2,2,Laboratory Technician,3,Divorced,3069,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7,0
761,28,Travel_Rarely,Research & Development,2,4,Life Sciences,364,1,Male,3,1,Laboratory Technician,3,Single,3485,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0,1
762,29,Travel_Rarely,Research & Development,21,4,Life Sciences,20,2,Female,4,3,Manufacturing Director,1,Divorced,9980,1,Y,No,11,3,3,80,1,10,1,3,10,9,8,8,0
763,31,Travel_Rarely,Research & Development,11,4,Life Sciences,895,4,Male,3,1,Research Scientist,4,Married,2356,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2,0
764,46,Travel_Rarely,Research & Development,1,4,Medical,1069,4,Male,3,5,Research Director,4,Divorced,19627,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,0
765,24,Travel_Frequently,Human Resources,10,3,Medical,1746,1,Male,3,1,Human Resources,4,Married,2145,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1,0
766,36,Travel_Rarely,Research & Development,3,2,Life Sciences,155,1,Female,3,1,Laboratory Technician,4,Divorced,2835,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0,0
767,34,Travel_Frequently,Research & Development,2,1,Life Sciences,256,4,Male,2,2,Manufacturing Director,3,Married,9547,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,0
768,41,Travel_Rarely,Research & Development,9,4,Life Sciences,1772,3,Male,3,1,Laboratory Technician,1,Divorced,2289,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,0
769,40,Travel_Rarely,Research & Development,2,3,Medical,521,2,Female,2,2,Laboratory Technician,3,Married,3448,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0,0
