���ʱ��,֧��,A,B,C,D
2020/7/28 20:00,Q,26.2,87,0,0.1
2020/7/28 21:00,Q,25,92,0,0.7
2020/7/28 22:00,Q,24.4,96,0,0.6
2020/7/28 23:00,Q,24.1,96,0,0
2020/7/29,Q,23.3,98,0,0.7
2020/7/29 1:00,Q,23.1,99,0,0.4
2020/7/29 2:00,Q,22.8,99,0,0
2020/7/29 3:00,Q,23.2,99,0,0.7
2020/7/29 4:00,Q,23.8,99,0,0.4
2020/7/29 5:00,Q,24,99,0,0.6
2020/7/29 6:00,Q,24.3,98,0,0.9
2020/7/29 7:00,Q,25.1,96,0,1
2020/7/29 8:00,Q,26.9,84,0,1.4
2020/7/29 9:00,Q,27.9,80,0,1.7
2020/7/23 7:00,Q,22.6,97,0,0
2020/7/23 8:00,Q,24.7,86,0,1.1
2020/7/23 9:00,Q,26.4,80,0,2
2020/7/23 10:00,Q,27.4,69,0,2.3
2020/7/23 11:00,Q,28,62,0,3
2020/7/23 12:00,Q,28.5,60,0,1.3
2020/7/23 13:00,Q,28.7,62,0,2.7
2020/7/23 14:00,Q,29.6,55,0,1.5
2020/7/23 15:00,Q,29.5,59,0,1.8
2020/7/29 10:00,Q,28.8,78,0,2.2
2020/7/29 11:00,Q,29.7,72,0,1.9
2020/7/29 12:00,Q,30.8,67,0,2
2020/7/29 13:00,Q,31.8,63,0,1.8
2020/7/29 16:00,Q,32.4,62,0,2.5
2020/7/29 15:00,Q,32.1,59,0,1.7
2020/7/29 14:00,Q,31.8,60,0,2.4
2020/7/29 17:00,Q,31.8,64,0,2.5
2020/7/29 18:00,Q,31.4,62,0,2.3
2020/7/29 19:00,Q,30.2,70,0,1.2
2020/7/29 20:00,Q,28.9,75,0,2.9
2020/7/29 21:00,Q,28.2,79,0,1.9
2020/7/29 22:00,Q,27.8,79,0,2.8
2020/7/29 23:00,Q,28,76,0,2.3
2020/7/30,Q,27.1,83,0,1.3
2020/7/30 1:00,Q,26.8,85,0,1.7
2020/7/30 2:00,Q,26.6,86,0,1.5
2020/7/30 3:00,Q,26.4,87,0,1.4
2020/7/30 4:00,Q,25.9,91,0,1.2
2020/7/30 5:00,Q,25.2,95,0,1.1
2020/7/30 6:00,Q,24.3,96,0,0.7
2020/7/30 7:00,Q,25.2,96,0,0.8
2020/7/30 8:00,Q,27.5,86,0,1
2020/7/30 9:00,Q,28,86,0,1.7
2020/7/30 10:00,Q,29,81,0,2.2
2020/7/30 11:00,Q,30.2,73,0,2.5
2020/7/30 12:00,Q,31,66,0,2.9
2020/7/30 13:00,Q,31.6,61,0,1.4
2020/7/30 14:00,Q,32.3,57,0,2.5
2020/7/30 15:00,Q,32.6,50,0,1.7
2020/7/30 16:00,Q,32.6,56,0,1.6
2020/7/30 17:00,Q,32.2,55,0,2.5
2020/7/30 18:00,Q,31.5,61,0,2.7
2020/7/30 19:00,Q,30.2,65,0,1.5
2020/7/30 20:00,Q,29,69,0,1.3
2020/7/30 21:00,Q,29.4,68,0,2
2020/7/30 22:00,Q,28.8,73,0,1.4
2020/7/30 23:00,Q,28.1,80,0,1.5
2020/7/31,Q,27.4,87,0,1.7
2020/7/31 1:00,Q,27,90,0,1.9
2020/7/31 2:00,Q,26.3,93,0,1.7
2020/7/31 3:00,Q,26,94,0,0.5
2020/7/31 4:00,Q,25.1,97,0,0.9
2020/7/31 5:00,Q,24.5,99,0,0.8
2020/7/31 6:00,Q,24,99,0,0.7
2020/7/31 7:00,Q,25.3,99,0,1.7
2020/7/31 8:00,Q,26.3,96,0,1.4
2020/7/31 9:00,Q,27.5,90,0,2.3
2020/7/31 10:00,Q,29,83,0,2.1
2020/7/31 11:00,Q,30,76,0,1.7
2020/7/31 12:00,Q,31,74,0,3
2020/7/31 13:00,Q,31.8,71,0,2.2
2020/7/31 14:00,Q,30.7,68,0,1.4
2020/7/31 15:00,Q,28.7,81,0,1.7
2020/7/31 16:00,Q,29,80,0,2
2020/7/31 17:00,Q,30.4,74,0,1.4
2020/7/31 18:00,Q,30.9,72,0,0.6
2020/7/31 19:00,Q,29.9,76,0,1.1
2020/7/31 20:00,Q,28.2,89,0,0.1
2020/7/31 21:00,Q,28.3,85,0,1.5
2020/7/31 22:00,Q,28.5,86,0,0.9
2020/7/31 23:00,Q,28.4,85,0,1
2020/8/1,Q,26.7,95,0,0.9
2020/8/1 1:00,Q,25.8,98,0,0.7
2020/8/1 2:00,Q,25.7,99,0,0.9
2020/8/1 3:00,Q,25.6,99,0,0.4
2020/8/1 4:00,Q,25.6,99,0,0.6
2020/8/1 5:00,Q,25.5,99,0,1.2
2020/8/1 6:00,Q,24.9,99,0,0.7
2020/8/1 7:00,Q,26.7,97,0,0.8
2020/8/1 8:00,Q,29,83,0,1.6
2020/8/1 9:00,Q,29.4,82,0.1,1.2
2020/8/1 10:00,Q,29.5,84,0,1.5
2020/8/1 11:00,Q,30.3,77,0,0.6
2020/8/1 12:00,Q,29.5,84,0,0.8
2020/8/1 13:00,Q,29.7,84,0,0.6
2020/8/1 14:00,Q,30,82,0.1,1
2020/8/1 15:00,Q,30.3,83,0,1.8
2020/8/1 16:00,Q,31.1,76,0,1.9
2020/8/1 17:00,Q,30.7,79,0,1.8
2020/8/1 18:00,Q,29.9,82,0,1.3
2020/8/1 19:00,Q,29.2,90,0,0.6
2020/8/1 20:00,Q,28.3,95,0,0.7
2020/8/1 21:00,Q,28.1,97,0.2,1.3
2020/8/1 22:00,Q,27.4,99,0.7,1.2
2020/8/1 23:00,Q,27.6,99,0.4,1.1
2020/8/2,Q,27.4,99,1.5,1.1
2020/8/2 1:00,Q,26.8,99,0.5,1.5
2020/8/2 2:00,Q,26.3,99,0,1.8
2020/8/2 3:00,Q,26,99,0,1
2020/8/2 4:00,Q,25.5,99,0.6,1.7
2020/8/2 5:00,Q,25.3,97,0.1,1.8
2020/8/2 6:00,Q,25.5,99,0,0.8
2020/8/2 7:00,Q,25.7,99,0,0.9
2020/8/2 8:00,Q,26.1,97,0,1.3
2020/8/2 9:00,Q,28.8,85,0,1.5
2020/8/2 10:00,Q,30.4,74,0,0.6
2020/8/2 11:00,Q,32,68,0,2.2
2020/8/2 12:00,Q,33.1,64,0,2.1
2020/8/2 13:00,Q,33.8,59,0,2.1
2020/8/2 14:00,Q,34.5,56,0,2.3
2020/8/2 15:00,Q,35.2,58,0,3.2
2020/8/2 16:00,Q,35.4,53,0,1.7
2020/8/2 17:00,Q,35,56,0,2.4
2020/8/2 18:00,Q,34.3,59,0,1.9
2020/8/2 19:00,Q,32.9,63,0,1.6
2020/8/2 20:00,Q,30.5,84,0,0.7
2020/8/2 21:00,Q,29.5,87,0,1.1
2020/8/2 22:00,Q,28.3,94,0,0
2020/8/2 23:00,Q,27.9,95,0,0
2020/8/3,Q,27.2,98,0,0.2
2020/8/3 1:00,Q,26.5,99,0,0
2020/8/3 2:00,Q,26.2,99,0,0.2
2020/8/3 3:00,Q,26,99,0,0.7
2020/8/3 4:00,Q,25.7,99,0,0.5
2020/8/3 5:00,Q,25.5,99,0,0.7
2020/8/3 6:00,Q,25.2,99,0,0.8
2020/8/3 7:00,Q,27.1,98,0,0.5
2020/8/3 8:00,Q,28.5,94,0,0.6
2020/8/3 9:00,Q,30.3,84,0,0.9
2020/8/3 10:00,Q,32.7,73,0,1.1
2020/8/3 11:00,Q,34.5,63,0,1
2020/8/3 12:00,Q,35,67,0,1.6
2020/8/3 13:00,Q,35,67,0,1.6
2020/8/3 14:00,Q,34.6,68,0,1.6
2020/8/3 15:00,Q,35.3,60,0,0.5
2020/8/3 16:00,Q,35.1,60,0,2.6
2020/8/3 17:00,Q,32.9,68,0,3.8
2020/8/3 18:00,Q,27.4,86,0,2.6
2020/8/3 19:00,Q,27.1,85,0.1,2
2020/8/3 20:00,Q,27,89,0,2.8
2020/8/3 21:00,Q,26.2,93,0.1,1.5
2020/8/3 22:00,Q,25.3,90,0,2.8
2020/8/3 23:00,Q,24.5,93,0,1.3
2020/8/4,Q,23.8,97,0,0.8
2020/8/4 1:00,Q,24.2,95,0,0.8
2020/8/4 2:00,Q,24.4,94,0,1.8
2020/8/4 3:00,Q,25.7,90,0,1.2
2020/8/4 4:00,Q,24.8,97,0,1.3
2020/8/4 5:00,Q,24.3,99,0,1.1
2020/8/4 6:00,Q,24.3,99,0,0.4
2020/8/4 7:00,Q,25.3,95,0,0.7
2020/8/4 8:00,Q,27,85,0,1
2020/8/4 9:00,Q,28.7,79,0,1
2020/8/4 10:00,Q,29.1,83,0,2.6
2020/8/4 11:00,Q,29.7,76,0,2.5
2020/8/4 12:00,Q,30.5,73,0,3.1
2020/8/4 13:00,Q,30.6,73,0,3.3
2020/8/4 14:00,Q,30.7,75,0,2.5
2020/8/4 15:00,Q,30.6,76,0,2.8
2020/8/4 16:00,Q,31.1,76,0,3.3
2020/8/4 17:00,Q,30.3,81,0,3.1
2020/8/4 18:00,Q,28.7,85,0,5.2
2020/8/4 19:00,Q,27.2,91,0,5.4
2020/8/4 20:00,Q,25.7,97,0,2.3
2020/8/4 21:00,Q,25.4,99,0,0.9
2020/8/4 22:00,Q,25.3,99,0,0.7
2020/8/4 23:00,Q,24.9,99,0,1.4
2020/8/5,Q,25.1,99,0.1,1.1
2020/8/5 1:00,Q,25.4,99,0,0.9
2020/8/5 2:00,Q,25.4,99,0,0.9
2020/8/5 3:00,Q,25.2,99,0,0.9
2020/8/5 4:00,Q,25.2,99,0,0.6
2020/8/5 5:00,Q,25.2,99,0,1.5
2020/8/5 6:00,Q,25.5,99,0,2.1
2020/8/5 7:00,Q,25.8,98,0,3.7
2020/8/5 8:00,Q,25.8,98,0,2
2020/8/5 9:00,Q,26.3,95,0.1,1.5
2020/8/5 10:00,Q,26.4,96,0,1.2
2020/8/5 11:00,Q,26.7,95,0,1.6
2020/8/5 12:00,Q,27.1,94,0,2.1
2020/8/5 13:00,Q,27.1,97,0,2.8
2020/8/5 14:00,Q,27.1,97,0,2.1
2020/8/5 15:00,Q,28,93,0,2.7
2020/8/5 16:00,Q,28.2,93,0,1.5
2020/8/5 17:00,Q,28.6,91,0,2.1
2020/8/5 18:00,Q,28.4,92,0,2.2
2020/8/5 19:00,Q,28.1,91,0,3.4
2020/8/5 20:00,Q,27.6,95,0,1.9
2020/8/5 21:00,Q,27.1,95,0,5
2020/8/5 22:00,Q,26.5,94,0,4.2
2020/8/5 23:00,Q,25.9,96,0,4
2020/8/6,Q,25.6,95,0,4.7
2020/8/6 1:00,Q,25.3,93,0,4
2020/8/6 2:00,Q,24.2,99,6.5,2.3
2020/8/6 3:00,Q,23.6,99,0.3,1.6
2020/8/6 4:00,Q,23.7,99,0.1,1.4
2020/8/6 5:00,Q,23.5,99,0,1.8
2020/8/6 6:00,Q,23.2,99,0,2.4
2020/8/6 7:00,Q,23.3,99,0,1.5
2020/8/6 8:00,Q,23.4,99,0.1,1.8
2020/8/6 9:00,Q,23.8,99,0,1.1
2020/8/6 10:00,Q,24.1,99,0,1.4
2020/8/6 11:00,Q,24.3,99,0,1.9
2020/8/6 12:00,Q,24.6,99,0,1.3
2020/8/6 13:00,Q,24.2,99,0.2,2.3
2020/8/6 14:00,Q,23.9,99,0,2.7
2020/8/6 15:00,Q,23.5,99,0.2,2.3
2020/8/6 16:00,Q,23.3,99,0.1,2
2020/8/6 17:00,Q,23.1,99,0.2,2.1
2020/8/6 18:00,Q,23.2,99,0.3,1.9
2020/8/6 19:00,Q,23.2,99,0.8,1.2
2020/8/6 20:00,Q,23.1,99,6.4,1.2
2020/8/6 21:00,Q,23,99,23.7,1.1
2020/8/6 22:00,Q,22.8,99,6.1,0.9
2020/8/6 23:00,Q,22.9,99,0.2,0.8
2020/8/7,Q,22.9,99,5,1.4
2020/8/7 1:00,Q,22.9,99,0.1,0
2020/8/7 2:00,Q,23,99,0,1.4
2020/8/7 3:00,Q,22.9,99,20.5,0
2020/8/7 4:00,Q,23,99,0.7,0.8
2020/8/7 5:00,Q,22.9,99,1,1.4
2020/8/7 6:00,Q,22.8,99,0.2,0.1
2020/8/7 7:00,Q,22.9,99,0.2,0.6
2020/8/7 8:00,Q,23,99,0.4,0.4
2020/8/7 16:00,Q,24.6,99,4.7,0.9
2020/8/7 17:00,Q,25.1,99,0.1,1.1
2020/8/7 18:00,Q,24.8,99,0,1.2
2020/8/7 19:00,Q,24.5,99,0.1,0.6
2020/8/7 20:00,Q,24.4,99,0.2,0
2020/8/7 21:00,Q,24.2,99,0.1,1
2020/8/7 22:00,Q,24.2,99,0.1,1
2020/8/7 23:00,Q,24.3,99,0,0.8
2020/8/8,Q,24.3,99,0,0.8
2020/8/8 1:00,Q,24.4,99,0,0.9
2020/8/8 2:00,Q,24.3,99,0,1.1
2020/8/8 3:00,Q,24.1,99,0,1
2020/8/8 4:00,Q,24,99,0,1.2
2020/8/8 5:00,Q,23.9,99,0,1
2020/8/8 6:00,Q,23.2,99,0,0
2020/8/8 7:00,Q,23.8,99,0,1.5
2020/8/8 8:00,Q,25.2,99,0,1.1
2020/8/8 9:00,Q,27.3,90,0,1
2020/8/8 10:00,Q,29,80,0,1
2020/8/8 11:00,Q,30.3,78,0.1,1.7
2020/8/8 12:00,Q,30,77,0,2.6
2020/8/8 13:00,Q,31.2,70,0,3
2020/8/8 14:00,Q,32.2,66,0,2.5
2020/8/8 15:00,Q,31.8,70,0,2
2020/8/8 16:00,Q,32.3,71,0,2.4
2020/8/8 17:00,Q,31.8,72,0,1.8
2020/8/8 18:00,Q,31.1,77,0,1.6
2020/8/8 19:00,Q,29.5,86,0,1.7
2020/8/8 20:00,Q,25.7,96,11.3,4.1
2020/8/8 21:00,Q,22.9,99,48,1.2
2020/8/8 22:00,Q,23.5,99,0,1.5
2020/8/8 23:00,Q,23.9,99,0,0.9
2020/8/9,Q,23.9,99,0,0.8
2020/8/9 1:00,Q,23.7,99,0,1
2020/8/9 2:00,Q,24,99,0,1.3
2020/8/9 3:00,Q,24.1,99,0,1.2
2020/8/9 4:00,Q,23.2,99,0,0.3
2020/8/9 5:00,Q,23.4,99,0,1.2
2020/8/9 6:00,Q,22.4,99,0,0
2020/8/9 7:00,Q,23.7,99,0.1,0.5
2020/8/9 8:00,Q,26.6,84,0,1.9
2020/8/9 9:00,Q,28.7,71,0,2
2020/8/9 10:00,Q,30,64,0,1.9
2020/8/9 11:00,Q,31.5,62,0,1.2
2020/8/9 12:00,Q,33.1,52,0,1.8
2020/8/9 13:00,Q,34.1,55,0,1.6
2020/8/9 14:00,Q,34.4,54,0,1.6
2020/8/9 15:00,Q,34.6,55,0,2.1
2020/8/9 16:00,Q,34.5,56,0,2.1
2020/8/9 17:00,Q,34,59,0,2
2020/8/9 18:00,Q,32.8,66,0,1.9
2020/8/9 19:00,Q,31.3,72,0,1.7
2020/8/9 20:00,Q,29.8,86,0,1.9
2020/8/9 21:00,Q,28.6,91,0,1.4
2020/8/9 22:00,Q,27.2,99,0,0.3
2020/8/9 23:00,Q,26.4,99,0,0.4
2020/8/10,Q,27.5,96,0,0.7
2020/8/10 1:00,Q,26.4,99,0,0.5
2020/8/10 2:00,Q,25.8,99,0,0.7
2020/8/10 3:00,Q,25.1,99,0,0.2
2020/8/10 4:00,Q,24.7,99,0,0.8
2020/8/10 5:00,Q,23.9,99,0,0.8
2020/8/10 6:00,Q,23.8,92,0,1.2
2020/8/10 7:00,Q,25.1,97,0,1.1
2020/8/10 8:00,Q,28.1,66,0,1.4
2020/8/10 9:00,Q,30.5,66,0,1.5
2020/8/10 10:00,Q,31,66,0,1.2
2020/8/10 11:00,Q,32.3,66,0,1.5
2020/8/10 12:00,Q,32.5,67,0,1.5
2020/8/10 13:00,Q,32.6,69,0,2.3
2020/8/10 14:00,Q,33.1,64,0,2.1
2020/8/10 15:00,Q,33.7,67,0,1.8
2020/8/10 16:00,Q,33.8,64,0,1.8
2020/8/10 17:00,Q,33.3,70,0,1.9
2020/8/10 18:00,Q,32.9,72,0,2.4
2020/8/10 19:00,Q,31.3,82,0,1
2020/8/10 20:00,Q,30.4,87,0,1.4
2020/8/10 21:00,Q,29.8,90,0,0.9
2020/8/10 22:00,Q,28.7,95,0,1.1
2020/8/10 23:00,Q,28.2,97,0,1
2020/8/11,Q,27.4,99,0,0.6
2020/8/11 1:00,Q,26.9,99,0,0.8
2020/8/11 2:00,Q,27,99,0,1
2020/8/11 3:00,Q,26.2,99,0,0.8
2020/8/11 4:00,Q,25.7,99,0,0.6
2020/8/11 5:00,Q,25.3,99,0,0.2
2020/8/11 6:00,Q,25.2,99,0,0.8
2020/8/11 7:00,Q,26,99,0,0.2
2020/8/11 8:00,Q,28.7,91,0,0.5
2020/8/11 9:00,Q,30.1,87,0,2
2020/8/11 10:00,Q,31.1,86,0,2.5
2020/8/11 11:00,Q,30.7,87,0,2.7
2020/8/11 12:00,Q,31,87,0,1.9
2020/8/11 13:00,Q,31.9,83,0,2.2
2020/8/11 14:00,Q,32,82,0,2.7
2020/8/11 15:00,Q,32.3,76,0,4.8
2020/8/11 16:00,Q,31.9,78,0,4
2020/8/11 17:00,Q,31.3,80,0,3.7
2020/8/11 18:00,Q,30.9,81,0,2.8
2020/8/11 19:00,Q,30,86,0,1.8
2020/8/11 20:00,Q,29.3,87,0,1.6
2020/8/11 21:00,Q,28.6,89,0,1.8
2020/8/11 22:00,Q,28.3,91,0,1.7
2020/8/11 23:00,Q,28,94,0,2.1
2020/8/12,Q,27.6,96,0,1.4
2020/8/12 1:00,Q,27,99,0,1.1
2020/8/12 2:00,Q,26.7,95,0,1.8
2020/8/12 3:00,Q,26.3,98,0,0.5
2020/8/12 4:00,Q,25.9,99,0,0.7
2020/8/12 5:00,Q,25.7,99,0,1.2
2020/8/12 6:00,Q,25.7,99,0,1.3
2020/8/12 7:00,Q,25.9,99,0,0.8
2020/8/12 8:00,Q,27.2,95,0,0.4
2020/8/12 9:00,Q,29.1,89,0,2.5
2020/8/12 10:00,Q,29.1,91,0,1.8
2020/8/12 11:00,Q,30.7,83,0,2
2020/8/12 12:00,Q,31.5,76,0,2.9
2020/8/12 13:00,Q,32.3,74,0,2.3
2020/8/12 14:00,Q,31.9,71,0,1.7
2020/8/12 15:00,Q,31.4,81,0,1
2020/8/12 16:00,Q,31.5,73,0,0.6
2020/8/12 17:00,Q,26.7,99,2.8,0.9
2020/8/12 18:00,Q,27,99,0.2,2.2
2020/8/12 19:00,Q,27.1,99,0,1
2020/8/12 20:00,Q,27.2,99,0,0.2
2020/8/12 21:00,Q,27.2,99,0,0
2020/8/12 22:00,Q,26.8,99,0,0.6
2020/8/12 23:00,Q,26.8,99,0,0.8
2020/8/13,Q,26.6,99,0,0
2020/8/13 1:00,Q,26.6,99,0,0
2020/8/13 2:00,Q,26.7,99,0.1,1.1
2020/8/13 3:00,Q,26.4,99,0.4,0.9
2020/8/13 4:00,Q,25.7,94,0,1.5
2020/8/13 5:00,Q,25.3,97,0,0.7
2020/8/13 6:00,Q,25.4,97,0,0.9
2020/8/13 7:00,Q,25.6,96,0,0.9
2020/8/13 8:00,Q,26.2,93,0,1.4
2020/8/13 9:00,Q,26.9,87,0,1.5
2020/8/13 10:00,Q,27.3,83,0,2.9
2020/8/13 11:00,Q,26.8,84,0.1,4.5
2020/8/13 12:00,Q,28.1,78,0,2.3
2020/8/13 13:00,Q,29.1,76,0,1.4
2020/8/13 14:00,Q,29.6,73,0.1,2.2
2020/8/13 15:00,Q,30.9,66,0,1.9
2020/8/13 16:00,Q,30.9,69,0,2.8
2020/8/13 17:00,Q,30.8,70,0,1.8
2020/8/13 18:00,Q,30.4,67,0,1.6
2020/8/13 19:00,Q,29.8,72,0,1.3
2020/8/13 20:00,Q,28.5,79,0,0.6
2020/8/13 21:00,Q,26.5,96,0,1
2020/8/13 22:00,Q,25.3,99,0,0.5
2020/8/13 23:00,Q,24.5,99,0,1
2020/8/14,Q,24.3,99,0,1.6
2020/8/14 1:00,Q,25,99,0,0.9
2020/8/14 2:00,Q,26,92,0,1.5
2020/8/14 3:00,Q,24.7,97,0,0.9
2020/8/14 4:00,Q,23.9,99,0,2.4
2020/8/14 5:00,Q,24.1,98,0,0.9
2020/8/14 6:00,Q,24.6,92,0,1.3
2020/8/14 7:00,Q,26.4,82,0,1.4
2020/8/14 8:00,Q,28.1,74,0,1.5
2020/8/14 9:00,Q,29.2,69,0,1.4
2020/8/14 10:00,Q,30.7,67,0,1.3
2020/8/14 11:00,Q,32.1,60,0,1
2020/8/14 14:00,Q,31.2,73,0,1.4
2020/8/14 15:00,Q,31.2,74,0,2.2
2020/8/14 12:00,Q,31.3,68,0,2.5
2020/8/14 13:00,Q,30.8,72,0,1.4
2020/8/14 16:00,Q,31.3,77,0,1.9
2020/8/14 17:00,Q,30.2,83,0,1.8
2020/8/14 18:00,Q,29.7,84,0,1.6
2020/8/14 19:00,Q,29.3,84,0,1.6
2020/8/14 20:00,Q,29.2,86,0,1.8
2020/8/14 21:00,Q,28.5,90,0,1.3
2020/8/14 22:00,Q,28.7,86,0,2.3
2020/8/14 23:00,Q,28.3,89,0,0.6
2020/8/15,Q,26.1,99,4.9,2.7
2020/8/15 1:00,Q,26.3,99,0,0.6
2020/8/15 2:00,Q,26.2,96,0,1.2
2020/8/15 4:00,Q,26.1,91,0,1.5
2020/8/15 5:00,Q,26.2,85,0,1.8
2020/8/15 6:00,Q,25.9,97,0,0.6
2020/8/15 7:00,Q,25.9,89,0,0.5
2020/8/15 8:00,Q,26.1,89,0,1.2
2020/8/15 9:00,Q,26.1,86,0,1.3
2020/8/15 10:00,Q,25.6,90,0,1
2020/8/15 11:00,Q,25.8,89,0,0.8
2020/8/15 12:00,Q,25,99,0.1,1.2
2020/8/15 13:00,Q,24.4,98,0.3,1.5
2020/8/15 14:00,Q,24.1,99,0.1,1.1
2020/8/15 15:00,Q,24.3,98,0,0.8
2020/8/15 16:00,Q,24.6,93,0,1
2020/8/15 17:00,Q,24.5,92,0,1.6
2020/8/15 18:00,Q,24.2,95,0,0.9
2020/8/15 19:00,Q,24.1,94,0,1.6
2020/8/15 20:00,Q,24.2,92,0,2.1
2020/8/15 21:00,Q,23.7,98,0.7,1.5
2020/8/15 22:00,Q,23.3,99,2.7,1.2
2020/8/15 23:00,Q,23.3,97,0,2
2020/8/16,Q,22.8,99,0,1
2020/8/17 4:00,Q,24.1,99,0,0.8
2020/8/17 11:00,Q,26.8,93,0,1.9
2020/8/17 12:00,Q,27.6,91,0,0.5
2020/8/17 14:00,Q,30.4,79,0,0.6
2020/8/17 13:00,Q,29.1,83,0,0.7
2020/8/17 8:00,Q,24.7,98,0,1
2020/8/17 6:00,Q,24.1,99,0,1.1
2020/8/17 9:00,Q,25.3,97,0.1,2.1
2020/8/17 3:00,Q,24.3,99,0.2,1.3
2020/8/17,Q,25.2,95,0,2.6
2020/8/17 2:00,Q,24.7,97,0,1.3
2020/8/17 1:00,Q,24.9,96,0,1.3
2020/8/17 5:00,Q,24.1,99,0,1
2020/8/17 7:00,Q,24.3,99,0,1.2
2020/8/17 10:00,Q,26,95,0,2
2020/8/17 16:00,Q,31.4,80,0,2.2
2020/8/17 17:00,Q,31.4,82,0,1.3
2020/8/17 18:00,Q,31.1,81,0,1.4
2020/8/17 19:00,Q,29.8,90,0,1
2020/8/17 20:00,Q,28.7,93,0,1.8
2020/8/17 21:00,Q,28.6,92,0,3
2020/8/17 22:00,Q,28.3,85,0,0.2
2020/8/17 23:00,Q,26.6,93,0,0.1
2020/8/18,Q,25.8,97,0,1.6
2020/8/18 1:00,Q,25.1,99,0,1.1
2020/8/18 2:00,Q,24.7,99,0,0.7
2020/8/18 3:00,Q,24.2,99,0,1.1
2020/8/18 4:00,Q,24.7,99,0,1.5
2020/8/18 5:00,Q,24.6,97,0,0.4
2020/8/18 6:00,Q,24.6,93,0,1.2
2020/8/18 7:00,Q,25.2,81,0,1.6
2020/8/18 8:00,Q,26.7,77,0,1.3
2020/8/18 9:00,Q,28.4,70,0,1.7
2020/8/18 10:00,Q,29.2,64,0,1.5
2020/8/18 11:00,Q,29.7,60,0,3.3
2020/8/18 12:00,Q,30.5,58,0,4.1
2020/8/18 13:00,Q,31.3,53,0,3.3
2020/8/18 14:00,Q,31.7,50,0,3.4
2020/8/18 15:00,Q,32.1,50,0,3.9
2020/8/18 16:00,Q,31.9,51,0,3.4
2020/8/18 17:00,Q,30.9,54,0,2.6
2020/8/18 18:00,Q,29.5,54,0,5
2020/8/18 19:00,Q,28.6,58,0,3.1
2020/8/18 20:00,Q,27.8,60,0,3.4
2020/8/18 21:00,Q,27.4,61,0,3.1
2020/8/18 22:00,Q,27,63,0,2.8
2020/8/18 23:00,Q,26.5,66,0,2.2
2020/8/19,Q,25.9,68,0,1.8
2020/8/19 1:00,Q,25.2,77,0,0.3
2020/8/19 2:00,Q,24.5,88,0,1.4
2020/8/19 3:00,Q,24.4,90,0,1
2020/8/19 6:00,Q,26.1,70,0,1.8
2020/8/19 8:00,Q,25.8,70,0,1.5
2020/8/19 7:00,Q,25.6,74,0,1.2
2020/8/19 4:00,Q,23.8,94,0,0.5
2020/8/19 5:00,Q,25.5,73,0,2
2020/8/19 9:00,Q,25.6,73,0,0.4
2020/8/19 10:00,Q,23.4,99,1,1.2
2020/8/19 11:00,Q,23.3,97,2.1,0.9
2020/8/19 12:00,Q,24.2,90,0,0.8
2020/8/19 13:00,Q,24.8,88,0,0.4
2020/8/19 14:00,Q,24.5,90,0,0.7
2020/8/19 15:00,Q,24.6,96,0.2,0.9
2020/8/19 16:00,Q,24.8,91,0,1.6
2020/8/19 17:00,Q,25.1,87,0,0.8
2020/8/19 18:00,Q,24.5,92,0.1,1.7
2020/8/19 19:00,Q,22.7,99,8.2,0.7
2020/8/19 20:00,Q,22.6,99,0.5,1.7
2020/8/19 21:00,Q,22.2,99,0,2.6
2020/8/19 22:00,Q,21.6,99,0.2,3.2
2020/8/19 23:00,Q,21,99,0,2.4
2020/8/20,Q,20.9,99,0,2.4
2020/8/20 1:00,Q,20.3,99,0.2,2.1
2020/8/20 2:00,Q,20.1,99,0,1.8
2020/8/20 3:00,Q,20.1,99,0,1.4
2020/8/20 4:00,Q,20.2,99,0.2,1.3
2020/8/20 5:00,Q,20,99,0,1.3
2020/8/20 6:00,Q,19.9,99,0,1.6
2020/8/20 7:00,Q,20,99,0.1,1
2020/8/20 8:00,Q,20.2,99,0.2,0.6
2020/8/20 9:00,Q,20.6,99,0.1,1.1
2020/8/20 10:00,Q,20.6,99,0.6,0.1
2020/8/20 11:00,Q,20.6,99,2,0.7
2020/8/20 12:00,Q,20.8,99,0.3,1.4
2020/8/20 13:00,Q,21.1,99,0,0.7
2020/8/20 14:00,Q,21.4,99,0,0.9
2020/8/20 15:00,Q,22.6,95,0,1.1
2020/8/20 16:00,Q,22.3,95,0,1.2
2020/8/20 17:00,Q,22.5,96,0,1
2020/8/20 18:00,Q,22.4,95,0,0.6
2020/8/20 19:00,Q,22.3,97,0,1.2
2020/8/20 20:00,Q,22.2,96,0,0.8
2020/8/21 4:00,Q,19.7,99,0,0
2020/8/21 2:00,Q,21.2,99,0,0.8
2020/8/21 1:00,Q,21.3,99,0,0.3
2020/8/21 3:00,Q,20.7,99,0,0.1
2020/8/21,Q,21.4,99,0,0
2020/8/21 6:00,Q,20.2,99,0,0.9
2020/8/21 5:00,Q,19.9,99,0,0.4
2020/8/21 8:00,Q,21.2,99,0,1.2
2020/8/21 7:00,Q,20.8,99,0,0.6
2020/8/21 9:00,Q,22.1,96,0,1.9
2020/8/21 10:00,Q,22.2,94,0,1.7
2020/8/21 11:00,Q,23.2,85,0,2.2
2020/8/21 12:00,Q,24.4,84,0,1.8
2020/8/21 13:00,Q,25.4,75,0,3.3
2020/8/21 14:00,Q,25.7,73,0,3.2
